key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
g74||BACH1	BACH1	g74	-0.190656356746153	0.204374284334993	-0.207506038782672	0.424199496419036	-0.24256353691819	0.204861525211612	-0.289053345667592	0.0517430854968976	-0.181372549019608	0.484633929493739	-0.317733990147783	0.093347974685627	0	0	0	0	0	0
g75||BACH1	BACH1	g75	0.0463926148272455	0.759486203108024	0.261100404153846	0.311421293937382	0.0691998652250675	0.721324836273612	0.012273344047026	0.93547854221816	0.179141239144346	0.491480753660914	0.096551724137931	0.617044470857061	0	0	0	0	0	0
g751||BACH1	BACH1	g751	0.0307013088613042	0.839491810054403	0.105369824308462	0.687328958946564	0.0532346237300933	0.783883708762289	0.0545790934320074	0.717897027030825	0.186274509803922	0.472681904168265	0.0305418719211823	0.875196975087725	0	0	0	0	0	0
g76||BACH1	BACH1	g76	-0.0299809247903079	0.843210269025941	0.270087216493607	0.294444548410512	-0.0169633626051568	0.930402593647749	0.10009250693802	0.506851880305286	0.389705882352941	0.12297386398764	0.0817733990147783	0.67221864283882	0	0	0	0	0	0
g77||BACH1	BACH1	g77	-0.0384278103805445	0.799842448846906	-0.175514994235377	0.500434709945504	-0.04179339080411	0.829566080189838	-0.112796793092815	0.454203118962914	-0.240196078431373	0.351680020193382	-0.0339901477832512	0.861123115246796	0	0	0	0	0	0
g78||BACH1	BACH1	g78	-0.22864586126372	0.126413055885981	-0.0756479346270185	0.772918083762787	-0.289263351097091	0.128019224814992	-0.114276904101141	0.448271208524771	-0.134803921568627	0.605275068982401	-0.161083743842365	0.402199445049558	0	0	0	0	0	0
g79||BACH1	BACH1	g79	-0.0620534639762541	0.682040850638199	-0.38060299974046	0.131776894771818	-0.074197613682475	0.702076785619341	0.0188097440641381	0.901174884284302	-0.350490196078431	0.168044272760931	0.0211822660098522	0.913576577575341	0	0	0	0	0	0
g8||BACH1	BACH1	g8	-0.102390220893665	0.498332529537918	-0.191517961964145	0.461511725117925	-0.0537442369725225	0.781864004204541	-0.046931853222325	0.756142801947025	-0.107843137254902	0.680314781106394	0.00788177339901478	0.968429425196922	0	0	0	0	0	0
g80||BACH1	BACH1	g80	-0.0551020721421654	0.716073097318004	-0.0187362410333475	0.943100953500471	-0.068541301458657	0.723873948322089	0.0506321307431391	0.737557549133993	0.0441176470588235	0.868567595783233	0.0413793103448276	0.831112186720912	0	0	0	0	0	0
g81||BACH1	BACH1	g81	-0.0702298940897219	0.642800317279257	-0.256952451585862	0.319447860844121	-0.0844156636716779	0.663290581551184	-0.10132905737341	0.502818548430042	-0.356836363820911	0.159723030588263	-0.117733990147783	0.541504295939424	0	0	0	0	0	0
g82||BACH1	BACH1	g82	0.0169003910427483	0.911237793213819	0.331855560435777	0.193153821428795	0.0292088455363349	0.880443286041442	0.0928798298261448	0.539258467441642	0.239117151014013	0.355321036101309	0.141871921182266	0.461223244405755	0	0	0	0	0	0
g83||BACH1	BACH1	g83	0.0486464597236904	0.748175179656674	-0.210602966512986	0.417160130844621	0.0803969796105244	0.678450206012058	0.00357704523898831	0.981177185366003	-0.0625383318036648	0.811536580925456	0.0423645320197044	0.827127557883173	0	0	0	0	0	0
g84||BACH1	BACH1	g84	-0.144872635065477	0.336746552987703	0.248562788278016	0.336048639856271	-0.173078239482053	0.369260682123569	-0.0931853222325008	0.536733033605731	0.240196078431373	0.351680020193383	-0.184729064039409	0.335880927505782	0	0	0	0	0	0
g85||BACH1	BACH1	g85	-0.317682519075281	0.0314440460641988	-0.00736836509796124	0.977609033848254	-0.392199355372675	0.0353524037689466	-0.165160812931219	0.27268444701539	-0.145922774208551	0.57627584442525	-0.251724137931034	0.187100350754677	0	0	0	0	0	0
g86||BACH1	BACH1	g86	-0.065123388569743	0.667203081788743	0.379384211396168	0.133121074997871	-0.0808373724523664	0.676782786249604	0.0569860310487103	0.706792475057409	0.380134958022276	0.132291971144621	-0.0177339901477832	0.927769980372896	0	0	0	0	0	0
g87||BACH1	BACH1	g87	-0.105772642627495	0.484171841249399	-0.0871484388857412	0.739446618582598	-0.125493133745084	0.516566837196385	-0.0769064726382487	0.611450767048258	-0.0748007498043834	0.775399567277724	-0.140886699507389	0.464369855548072	0	0	0	0	0	0
